timestamp,event,temperature,latency
276397339707700,INSERT,16.533098,0
276397339708000,INSERT,26.525009,100
276397339708400,INSERT,23.413494,0
276397339708700,INSERT,26.210976,0
276397339709100,INSERT,17.763603,100
276397339709500,INSERT,19.767296,0
276397339709800,INSERT,26.779076,0
276397339710200,INSERT,25.146183,0
276397339710500,INSERT,28.932005,100
276397339710900,INSERT,22.137669,100
276397339711200,INSERT,17.661518,0
276397339711600,INSERT,26.674702,0
276397339711900,INSERT,17.354351,0
276397339712300,INSERT,16.231422,100
276397339712600,INSERT,27.126530,0
276397339713000,INSERT,23.536179,0
276397339713300,INSERT,24.508957,0
276397339713700,INSERT,21.034882,100
276397339714100,INSERT,25.472122,0
276397339714500,INSERT,15.573137,0
276397339714800,INSERT,26.147800,100
276397339715200,INSERT,25.945465,0
276397339715600,INSERT,17.031616,0
276397339715900,INSERT,19.708700,100
276397339716300,INSERT,24.243446,0
276397339778700,INSERT,24.321726,1000
276397339783900,INSERT,16.404003,200
276397339785000,INSERT,15.617542,100
276397339785700,INSERT,16.849422,100
276397339786400,INSERT,23.268837,200
276397339787100,INSERT,20.971710,100
276397339787900,INSERT,22.558367,0
276397339788600,INSERT,24.478287,100
276397339789300,INSERT,18.886532,100
276397339789900,INSERT,27.034515,0
276397339790600,INSERT,15.338298,100
276397339791300,INSERT,29.083073,100
276397339791900,INSERT,23.690451,0
276397339792500,INSERT,24.416027,0
276397339793100,INSERT,24.875637,100
276397339793700,INSERT,19.243599,100
276397339794400,INSERT,15.433058,100
276397339795000,INSERT,16.876431,100
276397339795600,INSERT,26.332287,100
276397339796200,INSERT,27.647938,100
276397339796800,INSERT,29.040497,0
276397339797400,INSERT,18.182470,100
276397339798100,INSERT,20.280922,100
276397339798700,INSERT,24.456772,100
276397339799300,INSERT,20.879238,100
276397339799900,INSERT,26.172977,100
276397339800500,INSERT,29.882809,100
276397339801100,INSERT,17.658314,100
276397339801700,INSERT,27.080751,100
276397339802300,INSERT,29.668112,100
276397339802900,INSERT,29.533066,100
276397339803500,INSERT,28.994720,100
276397339804100,INSERT,20.133976,18000
276397339823100,INSERT,20.563829,200
276397339823800,INSERT,22.956177,100
276397339824500,INSERT,26.555679,100
276397339825100,INSERT,15.470138,0
276397339825700,INSERT,20.954313,100
276397339826400,INSERT,16.210363,100
276397339827000,INSERT,22.644886,0
276397339827600,INSERT,27.254250,0
276397339828300,INSERT,22.629322,100
276397339828900,INSERT,28.573107,100
276397339829500,INSERT,27.992645,0
276397339830100,INSERT,20.105137,0
276397339830700,INSERT,28.787806,0
276397339831300,INSERT,21.774651,100
276397339831900,INSERT,25.929441,100
276397339832600,INSERT,25.966064,100
276397339833200,INSERT,20.308847,100
276397339833800,INSERT,25.554064,100
276397339834400,INSERT,17.596516,100
276397339835000,INSERT,17.832270,0
276397339835600,INSERT,21.434523,0
276397339836200,INSERT,24.999237,0
276397339836800,INSERT,16.803186,0
276397339837400,INSERT,24.572132,0
276397339838000,INSERT,27.191992,100
276397339838600,INSERT,22.641682,100
276397339839200,INSERT,15.607013,100
276397339839800,INSERT,18.540911,100
276397339840600,INSERT,27.412642,100
276397339841200,INSERT,20.780357,100
