timestamp,event,temperature,latency
276430778741700,INSERT,23.051394,0
276430778742000,INSERT,17.038485,100
276430778742400,INSERT,26.066774,0
276430778742700,INSERT,29.961548,0
276430778743100,INSERT,25.998108,100
276430778743400,INSERT,20.256203,0
276430778743800,INSERT,21.288948,100
276430778744200,INSERT,26.536453,0
276430778744500,INSERT,23.951385,100
276430778744900,INSERT,20.147709,0
276430778745200,INSERT,19.995270,0
276430778745600,INSERT,21.355328,100
276430778745900,INSERT,18.428297,0
276430778746300,INSERT,19.672079,100
276430778746600,INSERT,28.290659,0
276430778747000,INSERT,18.671377,100
276430778747300,INSERT,26.471451,0
276430778747700,INSERT,20.794550,100
276430778748100,INSERT,23.496811,0
276430778748400,INSERT,24.354229,100
276430778748700,INSERT,29.454786,0
276430778749100,INSERT,29.946898,100
276430778749500,INSERT,22.156895,100
276430778749800,INSERT,23.763695,0
276430778750200,INSERT,18.832056,0
276430778750500,INSERT,27.654346,100
276430778750900,INSERT,15.522782,0
276430778751200,INSERT,27.157200,0
276430778751600,INSERT,19.301279,100
276430778752000,INSERT,20.930052,0
276430778752300,INSERT,16.753746,0
276430778752600,INSERT,19.964600,0
276430778753000,INSERT,22.340923,100
276430778753400,INSERT,19.522385,0
276430778753700,INSERT,21.545305,0
276430778754100,INSERT,22.785425,0
276430778754400,INSERT,25.606251,100
276430778754800,INSERT,24.614704,0
276430778755100,INSERT,21.400188,100
276430778755400,INSERT,23.440962,3100
276430778758900,INSERT,21.135593,0
276430778759300,INSERT,21.073793,0
276430778759700,INSERT,21.267891,0
276430778760100,INSERT,15.936155,100
276430778760500,INSERT,22.850887,0
276430778760800,INSERT,16.831110,100
276430778761200,INSERT,20.768913,0
276430778761500,INSERT,28.666035,100
276430778761900,INSERT,21.306803,100
276430778762200,INSERT,15.501724,0
276430778762600,INSERT,15.716422,100
276430778763000,INSERT,16.713919,0
276430778763300,INSERT,16.170996,0
276430778890300,INSERT,25.825527,900
276430778893200,INSERT,24.167912,100
276430778894100,INSERT,25.589312,200
276430778894800,INSERT,29.393902,200
276430778895500,INSERT,24.029205,100
276430778896200,INSERT,28.705864,100
276430778896900,INSERT,21.236305,100
276430778897500,INSERT,24.540545,100
276430778898200,INSERT,17.704550,100
276430778898900,INSERT,19.189581,100
276430778899600,INSERT,18.677328,0
276430778900300,INSERT,25.255592,100
276430778900900,INSERT,22.292856,100
276430778901500,INSERT,27.676321,100
276430778902100,INSERT,24.112980,100
276430778902700,INSERT,28.326824,0
276430778903300,INSERT,23.765984,0
276430778903900,INSERT,24.740135,100
276430778904500,INSERT,17.835474,0
276430778905100,INSERT,19.316385,100
276430778905700,INSERT,23.609882,100
276430778906300,INSERT,18.910795,100
276430778906900,INSERT,17.802057,100
276430778907400,INSERT,16.229134,100
276430778908000,INSERT,29.691000,100
276430778908700,INSERT,18.440199,100
276430778909300,INSERT,16.196630,100
276430778909800,INSERT,29.188360,100
276430778910400,INSERT,29.109165,0
276430778911000,INSERT,17.125462,0
276430778911600,INSERT,23.841976,100
276430778912200,INSERT,26.584063,100
276430778912800,INSERT,16.622822,100
276430778913400,INSERT,23.403423,100
276430778914000,INSERT,29.791710,100
276430778914600,INSERT,20.665457,100
276430778915300,INSERT,24.747459,100
276430778915800,INSERT,24.432966,100
276430778916400,INSERT,20.954313,0
276430778917000,INSERT,18.048342,100
276430778917600,INSERT,19.114964,100
276430778918200,INSERT,24.388103,100
276430778918800,INSERT,19.090702,100
276430778919300,INSERT,23.097172,100
276430778920000,INSERT,25.193792,100
276430778920600,INSERT,18.680532,100
276430778921100,INSERT,25.026245,100
276430778921800,INSERT,19.662006,100
276430778922300,INSERT,19.954985,100
276430778922900,INSERT,28.324993,14500
276430778938500,INSERT,22.424238,100
276430778939200,INSERT,29.132053,100
276430778939800,INSERT,29.590748,100
276430778940400,INSERT,26.170231,100
276430778941000,INSERT,20.965302,100
276430778941600,INSERT,20.275887,100
276430778942200,INSERT,26.863308,100
276430778942900,INSERT,29.219032,100
276430778943500,INSERT,21.272011,100
276430778944100,INSERT,23.839687,100
276430778944700,INSERT,24.193548,100
276430778945300,INSERT,23.742638,100
276430778945800,INSERT,16.429182,100
276430778946500,INSERT,17.365337,100
276430778947000,INSERT,16.068911,100
276430778947800,INSERT,27.426832,100
276430778948300,INSERT,17.434462,100
276430778948900,INSERT,23.207952,100
276430778949500,INSERT,16.878719,100
276430778950100,INSERT,15.246284,0
276430778950700,INSERT,22.432936,100
276430778951300,INSERT,15.210578,100
276430778952000,INSERT,27.757347,100
276430778952500,INSERT,28.310801,100
276430778953100,INSERT,22.072664,100
276430778953700,INSERT,17.012390,0
276430778954300,INSERT,28.535110,100
276430778954900,INSERT,27.376019,100
276430778955500,INSERT,20.827509,100
276430778956100,INSERT,17.456892,100
276430778956700,INSERT,23.395184,100
276430778957200,INSERT,20.263069,100
276430778957800,INSERT,16.629230,100
276430778958400,INSERT,26.064486,0
276430778959000,INSERT,26.319925,0
