timestamp,event,temperature,latency
174631740818900,INSERT,24.063997,100
174631740820100,INSERT,15.259560,200
174631740821500,INSERT,22.699820,100
174631740822800,INSERT,28.462326,200
174631740845200,INSERT,20.935087,100
174631740846800,INSERT,24.719078,300
174631740848200,INSERT,15.814844,200
174631740849700,INSERT,24.510788,100
174631740851000,INSERT,16.986298,200
174631740852400,INSERT,22.826624,200
174631740853600,INSERT,21.132389,100
174631740855000,INSERT,29.356365,200
174631740856400,INSERT,15.907315,200
174631740857900,INSERT,28.144169,200
174631740859300,INSERT,21.586506,200
174631740860600,INSERT,15.831782,100
174631740861900,INSERT,26.781822,100
174631740863200,INSERT,28.162479,200
174631740864500,INSERT,17.976013,200
174631740865900,INSERT,24.237495,200
174631740867200,INSERT,18.132114,200
174631740868500,INSERT,21.547594,100
174631740869700,INSERT,24.091923,100
174631740871000,INSERT,21.319620,200
174631740872300,INSERT,27.851650,200
174631740873600,INSERT,27.725761,200
174631740874900,INSERT,24.850460,100
174631740876100,INSERT,20.258492,200
174631740877400,INSERT,15.115818,200
174631740878700,INSERT,15.514084,200
174631740880000,INSERT,27.261574,100
174631740881400,INSERT,27.132023,200
174631740882700,INSERT,22.873318,200
174631740884100,INSERT,25.030823,100
174631740885300,INSERT,26.585436,100
174631740886600,INSERT,16.816919,200
174631740887900,INSERT,27.004761,200
174631740889200,INSERT,29.588001,100
174631740890400,INSERT,17.521439,200
174631740891800,INSERT,28.812067,100
174631740893200,INSERT,25.745872,100
174631740894500,INSERT,21.798914,100
174631740895800,INSERT,22.763451,200
174631740897100,INSERT,15.927916,200
174631740898300,INSERT,15.468764,100
174631740899700,INSERT,20.611439,100
174631740900900,INSERT,28.777275,100
174631740902200,INSERT,16.344494,100
174631740903500,INSERT,16.414076,100
174631740904800,INSERT,18.485519,100
174631740906100,INSERT,26.136814,100
174631740907400,INSERT,26.969513,13300
174631740922100,INSERT,19.466537,300
174631740923700,INSERT,15.441298,100
174631740925000,INSERT,29.265724,200
174631740926400,INSERT,28.593250,200
174631740927700,INSERT,17.570421,100
174631740929000,INSERT,24.184851,100
